#r=2, p=15, n=4, i=0
#ptv=[('ips', 0, np.inf, int, 2),('d50', 0, np.inf, float, 2),('d99', 0, np.inf, float, 2),('rep', 0, np.inf, float, 2),('allee', 0, np.inf, int, 1),('survivalT', 0, 1, float, 2),('survivalR', 0, 1, float, 2),('K', 1, np.inf, int, 2)]
>trajectory
>point:[0.0,11.6666666667,0.0,5.83333333333,0.0,63.8888888889,0.0,5.25,0.0,0.527777777778,0.0722222222222,0.0,0.0,75.0,75.0]
>point:[0.0,11.6666666667,0.0,5.83333333333,0.0,63.8888888889,0.0,5.25,0.0,0.527777777778,0.0722222222222,0.0,0.0,75.0,75.0]
>point:[0.0,10.5555555556,0.0,5.83333333333,0.0,63.8888888889,0.0,5.25,0.0,0.527777777778,0.0722222222222,0.0,0.0,75.0,75.0]
>point:[0.0,10.5555555556,0.0,5.83333333333,0.0,63.8888888889,0.0,5.25,0.0,0.527777777778,0.0722222222222,0.0,0.0,75.0,75.0]
>point:[0.0,10.5555555556,0.0,5.27777777778,0.0,63.8888888889,0.0,5.25,0.0,0.527777777778,0.0722222222222,0.0,0.0,75.0,75.0]
>point:[0.0,10.5555555556,0.0,5.27777777778,0.0,63.8888888889,0.0,5.25,0.0,0.527777777778,0.0722222222222,0.0,0.0,75.0,75.0]
>point:[0.0,10.5555555556,0.0,5.27777777778,0.0,58.3333333333,0.0,5.25,0.0,0.527777777778,0.0722222222222,0.0,0.0,75.0,75.0]
>point:[0.0,10.5555555556,0.0,5.27777777778,0.0,58.3333333333,0.0,5.25,0.0,0.527777777778,0.0722222222222,0.0,0.0,75.0,75.0]
>point:[0.0,10.5555555556,0.0,5.27777777778,0.0,58.3333333333,0.0,6.41666666667,0.0,0.527777777778,0.0722222222222,0.0,0.0,75.0,75.0]
>point:[0.0,10.5555555556,0.0,5.27777777778,0.0,58.3333333333,0.0,6.41666666667,0.0,0.527777777778,0.0722222222222,0.0,0.0,75.0,75.0]
>point:[0.0,10.5555555556,0.0,5.27777777778,0.0,58.3333333333,0.0,6.41666666667,0.0,0.472222222222,0.0722222222222,0.0,0.0,75.0,75.0]
>point:[0.0,10.5555555556,0.0,5.27777777778,0.0,58.3333333333,0.0,6.41666666667,0.0,0.472222222222,0.0611111111111,0.0,0.0,75.0,75.0]
>point:[0.0,10.5555555556,0.0,5.27777777778,0.0,58.3333333333,0.0,6.41666666667,0.0,0.472222222222,0.0611111111111,0.0,0.0,75.0,75.0]
>point:[0.0,10.5555555556,0.0,5.27777777778,0.0,58.3333333333,0.0,6.41666666667,0.0,0.472222222222,0.0611111111111,0.0,0.0,75.0,75.0]
>point:[0.0,10.5555555556,0.0,5.27777777778,0.0,58.3333333333,0.0,6.41666666667,0.0,0.472222222222,0.0611111111111,0.0,0.0,69.4444444444,75.0]
>point:[0.0,10.5555555556,0.0,5.27777777778,0.0,58.3333333333,0.0,6.41666666667,0.0,0.472222222222,0.0611111111111,0.0,0.0,69.4444444444,69.4444444444]
//
>trajectory
>point:[0.0,13.8888888889,0.0,2.5,0.0,30.5555555556,0.0,13.4166666667,0.0,0.472222222222,0.0722222222222,0.0,0.0,30.5555555556,30.5555555556]
>point:[0.0,13.8888888889,0.0,2.5,0.0,30.5555555556,0.0,13.4166666667,0.0,0.472222222222,0.0722222222222,0.0,0.0,30.5555555556,30.5555555556]
>point:[0.0,15.0,0.0,2.5,0.0,30.5555555556,0.0,13.4166666667,0.0,0.472222222222,0.0722222222222,0.0,0.0,30.5555555556,30.5555555556]
>point:[0.0,15.0,0.0,2.5,0.0,30.5555555556,0.0,13.4166666667,0.0,0.472222222222,0.0722222222222,0.0,0.0,30.5555555556,30.5555555556]
>point:[0.0,15.0,0.0,3.05555555556,0.0,30.5555555556,0.0,13.4166666667,0.0,0.472222222222,0.0722222222222,0.0,0.0,30.5555555556,30.5555555556]
>point:[0.0,15.0,0.0,3.05555555556,0.0,30.5555555556,0.0,13.4166666667,0.0,0.472222222222,0.0722222222222,0.0,0.0,30.5555555556,30.5555555556]
>point:[0.0,15.0,0.0,3.05555555556,0.0,36.1111111111,0.0,13.4166666667,0.0,0.472222222222,0.0722222222222,0.0,0.0,30.5555555556,30.5555555556]
>point:[0.0,15.0,0.0,3.05555555556,0.0,36.1111111111,0.0,13.4166666667,0.0,0.472222222222,0.0722222222222,0.0,0.0,30.5555555556,30.5555555556]
>point:[0.0,15.0,0.0,3.05555555556,0.0,36.1111111111,0.0,12.25,0.0,0.472222222222,0.0722222222222,0.0,0.0,30.5555555556,30.5555555556]
>point:[0.0,15.0,0.0,3.05555555556,0.0,36.1111111111,0.0,12.25,0.0,0.472222222222,0.0722222222222,0.0,0.0,30.5555555556,30.5555555556]
>point:[0.0,15.0,0.0,3.05555555556,0.0,36.1111111111,0.0,12.25,0.0,0.416666666667,0.0722222222222,0.0,0.0,30.5555555556,30.5555555556]
>point:[0.0,15.0,0.0,3.05555555556,0.0,36.1111111111,0.0,12.25,0.0,0.416666666667,0.0611111111111,0.0,0.0,30.5555555556,30.5555555556]
>point:[0.0,15.0,0.0,3.05555555556,0.0,36.1111111111,0.0,12.25,0.0,0.416666666667,0.0611111111111,0.0,0.0,30.5555555556,30.5555555556]
>point:[0.0,15.0,0.0,3.05555555556,0.0,36.1111111111,0.0,12.25,0.0,0.416666666667,0.0611111111111,0.0,0.0,30.5555555556,30.5555555556]
>point:[0.0,15.0,0.0,3.05555555556,0.0,36.1111111111,0.0,12.25,0.0,0.416666666667,0.0611111111111,0.0,0.0,25.0,30.5555555556]
>point:[0.0,15.0,0.0,3.05555555556,0.0,36.1111111111,0.0,12.25,0.0,0.416666666667,0.0611111111111,0.0,0.0,25.0,25.0]
//
